status_description,status_timestamp,zone_number,kerbsideid,location.lat,location.lon
Present,2025-08-08T07:09:14+00:00,7733.0,9575,-37.8045765656706,144.94945043899418
Present,2025-08-08T06:55:58+00:00,7733.0,9578,-37.80441145284277,144.94948034561548
Unoccupied,2025-08-08T06:04:49+00:00,7753.0,9623,-37.80497194170077,144.94861316805952
Present,2025-08-08T06:39:10+00:00,7753.0,9628,-37.804954659214715,144.9484591379828
Unoccupied,2024-06-27T07:52:31+00:00,7753.0,9636,-37.80504385251781,144.94832374754162
Unoccupied,2024-06-27T07:00:57+00:00,7753.0,9637,-37.80504702586939,144.94835121552725
Unoccupied,2024-07-12T08:00:53+00:00,7753.0,9641,-37.80505969380327,144.94846394844632
Unoccupied,2024-06-27T06:34:00+00:00,7753.0,9642,-37.80506285277592,144.94849204152175
Unoccupied,2024-06-27T06:02:51+00:00,7753.0,9643,-37.805065616316924,144.94852001231618
Unoccupied,2024-06-27T07:54:41+00:00,7753.0,9644,-37.805084823715234,144.94868878910142
Unoccupied,2024-06-27T06:07:49+00:00,7753.0,9647,-37.80507544979444,144.94860444949109
Unoccupied,2025-08-08T07:04:48+00:00,7939.0,57651,-37.8095913366171,144.95242787718308
Unoccupied,2024-12-01T09:44:49+00:00,7939.0,57650,-37.80964123882298,144.95245433189928
Unoccupied,2025-08-08T06:58:23+00:00,7939.0,57641,-37.810090915002306,144.95269006303647
Present,2024-03-31T03:33:12+00:00,,10318,-37.80077191142425,144.962531694954
Present,2023-11-14T01:08:17+00:00,,10321,-37.801027517001785,144.96248660354314
Present,2023-11-16T04:26:56+00:00,7014.0,10323,-37.80112349436077,144.96247019570654
Present,2023-11-15T22:32:31+00:00,7014.0,10324,-37.80117213148173,144.96246186340989
Unoccupied,2025-02-06T19:15:07+00:00,7752.0,10668,-37.80583679411155,144.9547529968901
Unoccupied,2025-02-06T20:50:34+00:00,7752.0,10669,-37.80582918528904,144.9546855399476
Unoccupied,2025-02-06T12:16:24+00:00,7752.0,10670,-37.8058215769871,144.95461809264532
Unoccupied,2025-02-17T04:15:20+00:00,7752.0,10708,-37.805636720893986,144.9546246100897
Unoccupied,2025-08-08T06:47:25+00:00,7739.0,10717,-37.80402395233904,144.95107610157768
Unoccupied,2025-08-08T06:38:57+00:00,7739.0,10720,-37.804209324676066,144.95104331653448
Unoccupied,2025-08-08T04:53:37+00:00,7739.0,10722,-37.8043469371667,144.95101886482954
Present,2025-08-08T01:43:17+00:00,7739.0,10728,-37.804668600290526,144.95096207810545
Present,2025-07-31T08:02:59+00:00,7739.0,10729,-37.80471780523308,144.9509534359205
Present,2025-08-04T06:52:03+00:00,7739.0,10731,-37.80492798408554,144.9509150266006
Present,2025-08-08T06:26:50+00:00,7740.0,10746,-37.8035841184862,144.95091824334895
Unoccupied,2025-08-08T04:43:43+00:00,7981.0,10880,-37.80541377418428,144.95029019712229
Unoccupied,2025-08-08T04:17:24+00:00,7981.0,10883,-37.80542300884731,144.95037180684574
Present,2025-08-08T06:42:33+00:00,7981.0,10892,-37.805513755265714,144.95030026819356
Unoccupied,2025-08-07T12:37:59+00:00,7981.0,10896,-37.80552621068088,144.95040905616437
Unoccupied,2025-08-07T10:24:45+00:00,7981.0,10897,-37.80552929037984,144.950436260035
Unoccupied,2025-08-08T01:47:45+00:00,7981.0,10903,-37.80546999750474,144.95011222818545
Unoccupied,2025-08-08T01:37:09+00:00,7981.0,10905,-37.80551466654548,144.95010487957552
Unoccupied,2025-08-08T05:13:16+00:00,7981.0,10906,-37.80553700129558,144.95010120498932
Unoccupied,2025-08-08T03:28:37+00:00,7722.0,11178,-37.8032514892148,144.9481982654575
Present,2025-08-08T07:11:47+00:00,7748.0,11477,-37.80311893197736,144.95022626642123
Unoccupied,2025-08-08T06:29:36+00:00,7748.0,11479,-37.80312601550219,144.95028936577094
Present,2025-08-08T06:53:34+00:00,7748.0,11481,-37.803142764884264,144.9504386348559
Present,2025-08-08T07:04:55+00:00,7748.0,11483,-37.80314956331485,144.9505000417325
Present,2025-08-08T05:36:46+00:00,7748.0,11484,-37.80315295405457,144.9505316322474
Present,2025-08-08T05:36:52+00:00,7748.0,11486,-37.80316332871014,144.95062779999432
Unoccupied,2025-08-08T07:12:01+00:00,7748.0,11489,-37.803174333344764,144.9507256492118
Unoccupied,2025-08-08T07:05:07+00:00,7748.0,11491,-37.80318101888322,144.95078523750246
Unoccupied,2025-08-08T05:53:58+00:00,7748.0,11492,-37.80318419260959,144.95081336020553
Present,2025-08-08T06:26:57+00:00,7512.0,62646,-37.81256160584434,144.97277211752333
Present,2025-08-08T05:34:08+00:00,7532.0,63240,-37.8169672378573,144.95766457678863
Present,2025-08-08T06:58:48+00:00,7534.0,63217,-37.81681455360035,144.95786746467473
Present,2023-08-10T00:49:15+00:00,7025.0,22828,-37.8048613248529,144.96182089619322
Present,2025-08-08T06:35:23+00:00,7708.0,11933,-37.801196468157144,144.95504013951893
Present,2025-08-08T06:57:02+00:00,7708.0,11935,-37.80104684509336,144.9552288087205
Unoccupied,2024-06-21T02:39:37+00:00,7708.0,11936,-37.80100747331648,144.95527868360097
Present,2025-08-08T07:07:49+00:00,7708.0,11943,-37.80157667692333,144.95489135251938
Present,2025-08-08T03:11:56+00:00,7728.0,12030,-37.79837334237603,144.95308777517064
Unoccupied,2025-08-08T06:58:09+00:00,7728.0,12031,-37.79842653247071,144.95315447010427
Unoccupied,2022-12-30T12:40:42+00:00,7766.0,12076,-37.80090875683292,144.95327369052112
Unoccupied,2025-08-08T06:36:13+00:00,7766.0,12091,-37.80049100911073,144.95413891553204
Present,2025-08-08T06:58:30+00:00,7766.0,12094,-37.80061171476536,144.9539859172739
Unoccupied,2025-08-08T05:10:39+00:00,7720.0,12112,-37.79858840728779,144.95212787634355
Unoccupied,2025-08-08T05:18:41+00:00,7720.0,12113,-37.798604286082465,144.952107633023
Unoccupied,2025-08-08T05:18:25+00:00,7720.0,12118,-37.79870590145744,144.9519784768766
Present,2025-08-08T05:34:58+00:00,7720.0,12123,-37.79881275931803,144.9518417324066
Unoccupied,2025-08-08T05:36:57+00:00,7720.0,12125,-37.798846412573006,144.95179886613525
Present,2025-08-06T09:33:31+00:00,7720.0,12126,-37.79886412173153,144.95177630840527
Present,2025-08-08T04:41:22+00:00,7720.0,12127,-37.79888137458295,144.95175433050696
Present,2025-08-08T06:29:35+00:00,7757.0,12289,-37.79943607419172,144.95301381430374
Unoccupied,2025-08-08T06:12:19+00:00,,63130,-37.81607153982473,144.96080982076225
Present,2025-08-08T05:53:24+00:00,7527.0,63124,-37.81626061953369,144.95996820198357
Unoccupied,2025-08-08T07:01:43+00:00,7538.0,64215,-37.81048616296172,144.97210511002626
Unoccupied,2025-08-08T07:07:54+00:00,7541.0,65865,-37.80901282806044,144.96970154810543
Unoccupied,2025-08-08T06:01:58+00:00,7476.0,56719,-37.81865149561024,144.9568911084284
Present,2025-08-08T07:13:28+00:00,7538.0,64269,-37.810980619735375,144.9705976665644
Unoccupied,2025-08-08T07:08:28+00:00,7538.0,64268,-37.810960212248105,144.97066680013327
Present,2025-08-08T07:08:38+00:00,7538.0,64267,-37.81094048577442,144.97073333750177
Unoccupied,2025-08-08T07:13:09+00:00,7538.0,64270,-37.81100111533648,144.97052846689505
Unoccupied,2025-08-08T06:25:19+00:00,7557.0,65220,-37.811070029710464,144.96607795345318
Unoccupied,2024-08-22T10:04:18+00:00,7727.0,14858,-37.80102856660713,144.95641996698578
Unoccupied,2025-08-08T06:34:48+00:00,7647.0,50511,-37.80988630038749,144.97234932670602
Unoccupied,2025-08-08T06:47:51+00:00,7647.0,50522,-37.809863966907926,144.97222698193443
Unoccupied,2025-08-08T06:52:06+00:00,7647.0,50519,-37.81001589255792,144.972297539473
Unoccupied,2025-08-08T06:57:46+00:00,7647.0,50516,-37.81016753034777,144.97236865287005
Unoccupied,2025-08-08T07:12:56+00:00,7418.0,61654,-37.820056364738484,144.9549493448011
Present,2025-08-08T07:05:06+00:00,7418.0,61652,-37.820014035321634,144.95509897190527
Unoccupied,2025-08-08T07:10:22+00:00,,15023,-37.81403349531159,144.94124113346405
Present,2025-08-08T06:42:58+00:00,7359.0,61929,-37.815184334070054,144.96731797565894
Unoccupied,2024-04-05T01:57:23+00:00,,22313,-37.806503343579536,144.96605615377246
Unoccupied,2024-04-05T00:59:08+00:00,,22314,-37.80644207969492,144.96606678233968
Unoccupied,2023-08-16T05:21:40+00:00,7025.0,22874,-37.8048401024667,144.961705342315
Present,2024-12-17T00:54:17+00:00,,66959,-37.80916626812589,144.96554427632708
Present,2024-12-17T00:51:49+00:00,7502.0,66957,-37.809134126891536,144.965644540021
Present,2024-12-16T19:02:42+00:00,7502.0,66955,-37.80909635924424,144.96577225951415
Unoccupied,2024-12-17T00:46:57+00:00,7502.0,66954,-37.80907748219062,144.96583614005988
Unoccupied,2025-06-02T07:25:40+00:00,7566.0,65544,-37.81324922499055,144.95894759050816
Present,2025-08-08T07:00:40+00:00,7569.0,65241,-37.811068808708015,144.96671798042107
Present,2025-08-08T07:12:41+00:00,7569.0,65242,-37.81108767937468,144.96665412897846
Present,2025-08-08T06:01:01+00:00,7766.0,12081,-37.800475718439,144.9538215852339
Unoccupied,2025-08-08T07:11:40+00:00,7560.0,65953,-37.8092795577476,144.96874272434775
Unoccupied,2025-08-08T06:58:19+00:00,7560.0,65955,-37.809311606724506,144.96863375288518
Unoccupied,2024-05-06T22:34:13+00:00,,16696,-37.81802211784391,144.9658532676815
Present,2025-08-08T06:30:22+00:00,7514.0,64559,-37.81276759897656,144.96448209633098
Unoccupied,2025-08-08T06:29:06+00:00,7556.0,65142,-37.810386613474975,144.9687336650038
Present,2025-08-08T06:29:36+00:00,7406.0,51439,-37.80865087909215,144.96899527846267
Present,2025-08-08T06:57:06+00:00,7406.0,51447,-37.80843764000215,144.96889713190575
Present,2025-08-08T06:57:21+00:00,7190.0,62021,-37.81577920390957,144.96528428878688
Present,2024-10-20T23:47:54+00:00,7779.0,65356,-37.812024982217096,144.96348595916987
Present,2025-08-08T06:46:52+00:00,7606.0,54454,-37.81362014660411,144.95993727927373
Present,2025-08-08T07:12:20+00:00,7910.0,13149,-37.844912885673864,144.979871702389
Present,2025-08-08T06:33:44+00:00,7910.0,22417,-37.84497907267978,144.9803778204718
Present,2025-08-08T05:32:08+00:00,7910.0,22418,-37.84498810868717,144.98044675923143
Present,2025-08-08T06:52:13+00:00,7910.0,21540,-37.84512649351755,144.98007959942652
Unoccupied,2024-05-01T09:50:54+00:00,7586.0,21742,-37.84798233983153,144.982322414484
Unoccupied,2025-08-08T05:41:18+00:00,7586.0,21743,-37.8479902032593,144.98238670151437
Present,2025-08-08T03:12:57+00:00,7586.0,21747,-37.8480978861111,144.98326708231346
Unoccupied,2025-08-08T06:18:12+00:00,7586.0,21748,-37.84810585466788,144.98333223211085
Unoccupied,2025-08-08T06:43:28+00:00,7586.0,21750,-37.848122335875544,144.98346698326205
Present,2025-08-08T06:23:38+00:00,7586.0,21752,-37.84813881695018,144.98360173561724
Present,2025-08-08T06:43:59+00:00,7586.0,21754,-37.84816644734338,144.9838276503496
Unoccupied,2025-08-08T06:05:06+00:00,7586.0,21755,-37.84818561693816,144.98398442255075
Unoccupied,2025-08-08T05:51:42+00:00,7586.0,21756,-37.84819351773405,144.9840489908854
Present,2025-08-08T07:13:14+00:00,7584.0,21684,-37.84823801145724,144.98350619953172
Unoccupied,2025-08-08T05:30:55+00:00,7584.0,21689,-37.84819727492619,144.98317210362953
Unoccupied,2025-08-08T06:00:23+00:00,7584.0,21679,-37.84818084326359,144.98303734482448
Unoccupied,2025-08-08T06:41:45+00:00,7584.0,21681,-37.848164411859926,144.98290258153128
Unoccupied,2025-06-02T06:28:57+00:00,7566.0,65572,-37.81353464660003,144.95796968212494
Unoccupied,2025-06-02T06:28:35+00:00,7566.0,65575,-37.81356081132763,144.95788009767767
Unoccupied,2025-08-08T07:12:41+00:00,7551.0,65467,-37.81287812101459,144.96025785326407
Present,2025-08-08T05:37:22+00:00,7551.0,65444,-37.81247977164957,144.9615358967898
Unoccupied,2025-08-08T07:10:58+00:00,7551.0,65442,-37.81246043598928,144.96160240518526
Present,2025-08-08T06:50:44+00:00,7594.0,54326,-37.814521147766975,144.96047755753972
Present,2025-08-08T06:56:50+00:00,7594.0,54323,-37.814591870731306,144.96051006398574
Present,2025-08-08T05:41:50+00:00,7594.0,54334,-37.8142836454632,144.96036852450464
Present,2025-08-08T06:24:19+00:00,7594.0,54322,-37.81461561800986,144.96052093421125
Present,2025-08-08T06:58:19+00:00,7594.0,54328,-37.81444868972198,144.96044432203456
Unoccupied,2025-08-08T07:10:24+00:00,7594.0,54331,-37.81437709772807,144.96041144879027
Present,2025-08-08T05:50:36+00:00,7594.0,54330,-37.814401290272365,144.96042255175155
Present,2025-08-08T06:37:24+00:00,7607.0,54227,-37.81561077430453,144.9609792980063
Present,2025-08-08T07:11:18+00:00,7595.0,54138,-37.816180757774035,144.96124142052497
Unoccupied,2025-08-08T06:57:23+00:00,7596.0,54036,-37.81732918409801,144.9617701448845
Unoccupied,2025-08-08T06:42:55+00:00,7596.0,54041,-37.8171787243711,144.96170125514357
Unoccupied,2025-08-08T06:29:45+00:00,7596.0,54040,-37.81724258671323,144.96173054042305
Unoccupied,2025-08-08T06:31:46+00:00,7596.0,54037,-37.81730758721328,144.96176027268046
Unoccupied,2025-08-08T06:31:20+00:00,7596.0,54035,-37.81735093858823,144.96178010765098
Present,2025-08-08T06:57:49+00:00,7592.0,53937,-37.818170968410556,144.962156073673
Unoccupied,2025-08-08T07:05:22+00:00,7592.0,53939,-37.81809716327688,144.96212211009936
Unoccupied,2025-08-08T05:37:56+00:00,7592.0,53932,-37.81831226522772,144.96222100013313
Unoccupied,2025-08-08T07:05:48+00:00,7592.0,53923,-37.818541344215724,144.9623258559302
Present,2025-08-08T06:22:32+00:00,7592.0,53938,-37.818149316674784,144.9621461648825
Unoccupied,2025-08-08T05:37:50+00:00,7592.0,53927,-37.81845471527226,144.96228618311764
Present,2025-08-08T04:47:16+00:00,7348.0,21515,-37.83480108078649,144.97568757520253
Present,2025-08-07T22:52:19+00:00,7348.0,21517,-37.834818949758684,144.97582428502477
Present,2025-08-08T01:34:02+00:00,7348.0,21518,-37.834827867307936,144.9758927189407
Present,2025-08-08T04:31:08+00:00,7348.0,21519,-37.83483670749995,144.97596042597542
Present,2025-08-08T06:09:39+00:00,7348.0,21521,-37.834854216573255,144.97609452787162
Unoccupied,2025-08-08T04:50:59+00:00,7348.0,21527,-37.83503501311022,144.9774790612321
Present,2025-08-08T05:17:53+00:00,7757.0,12295,-37.7991030676469,144.95376423968452
Present,2025-08-08T05:49:17+00:00,7640.0,52210,-37.81052702660541,144.9671826078899
Unoccupied,2025-08-05T02:38:25+00:00,7611.0,54518,-37.81222977772828,144.95955739325586
Present,2025-08-08T07:05:47+00:00,7610.0,54527,-37.81255718984305,144.9595844253466
Unoccupied,2025-08-06T08:17:40+00:00,7610.0,54531,-37.812438228337015,144.95953018296632
Unoccupied,2025-08-07T05:58:58+00:00,7612.0,54420,-37.813321360003556,144.9600550260132
Unoccupied,2025-04-04T12:47:10+00:00,7605.0,54432,-37.81363697702105,144.96007297767633
Present,2025-08-08T07:01:06+00:00,7605.0,54430,-37.8136826688127,144.96009418560365
Present,2025-08-08T05:19:35+00:00,7605.0,54439,-37.81342881863528,144.95997691122085
Present,2025-08-08T02:54:16+00:00,7605.0,54436,-37.81352282580056,144.96002025329398
Present,2025-08-08T06:22:26+00:00,7605.0,54434,-37.81356566626981,144.96003998178455
Present,2025-08-08T06:01:37+00:00,7366.0,61715,-37.813683449592375,144.97243136086541
Present,2025-08-03T06:12:08+00:00,,61742,-37.81392251865462,144.97216783478518
Unoccupied,2024-12-25T05:06:51+00:00,7183.0,18541,-37.820374347634115,144.94934064329863
Unoccupied,2024-12-25T04:56:05+00:00,7183.0,18542,-37.82035588964801,144.9494046837532
Unoccupied,2025-06-17T13:09:45+00:00,7183.0,18557,-37.819965598657724,144.95136180335112
Unoccupied,2025-06-17T12:01:43+00:00,7183.0,18554,-37.81991148294232,144.95154801432867
Present,2024-12-25T05:14:00+00:00,7163.0,18587,-37.81908854042532,144.94840846913183
Present,2024-12-25T03:22:59+00:00,7163.0,18592,-37.81936996095439,144.94841920309545
Unoccupied,2024-03-17T11:03:26+00:00,7163.0,18219,-37.81889397532929,144.94861406028332
Unoccupied,2024-12-25T04:39:19+00:00,7163.0,18572,-37.819164134257704,144.94862453993778
Unoccupied,2024-12-25T03:54:16+00:00,7163.0,18574,-37.81927219883438,144.94862868054065
Present,2024-12-25T03:53:15+00:00,7163.0,18215,-37.819110106616506,144.94862249379813
Unoccupied,2025-08-08T05:46:51+00:00,7568.0,65195,-37.8107357278009,144.96788565150166
Unoccupied,2024-12-25T04:42:27+00:00,7184.0,20585,-37.82117092436043,144.94719468814355
Present,2024-12-25T05:19:59+00:00,7184.0,20894,-37.82118791470868,144.9471344930125
Unoccupied,2024-12-24T16:15:03+00:00,7184.0,20896,-37.82122483507317,144.94700639265005
Present,2024-12-25T01:47:52+00:00,7184.0,20899,-37.821073559711934,144.94691408796078
Present,2025-08-08T05:08:46+00:00,7186.0,18628,-37.82107941411776,144.94352789869123
Unoccupied,2025-08-07T05:36:50+00:00,7186.0,18636,-37.82120416557623,144.944048606006
Present,2025-08-08T01:43:17+00:00,7186.0,15095,-37.82132228737854,144.94380118949584
Unoccupied,2025-08-08T05:42:19+00:00,7186.0,15093,-37.82128738080417,144.9436554576157
Present,2025-07-27T16:44:10+00:00,7186.0,18623,-37.821134790208106,144.9430166154661
Unoccupied,2025-08-08T07:10:41+00:00,7362.0,62339,-37.81787193605159,144.958617793055
Unoccupied,2024-09-19T07:13:18+00:00,7362.0,62311,-37.81772823363312,144.95855059517947
Present,2025-08-08T06:23:49+00:00,7212.0,20616,-37.81944571159547,144.9436402835995
Unoccupied,2025-08-08T01:33:54+00:00,7197.0,20908,-37.819973001636775,144.94539778682912
Unoccupied,2025-08-08T06:03:50+00:00,7197.0,20910,-37.820311621618714,144.9454862701186
Unoccupied,2025-08-08T05:51:17+00:00,7197.0,20914,-37.82060952613115,144.94546946453903
Present,2025-08-08T05:26:12+00:00,7197.0,20915,-37.820544466518626,144.94545223320023
Present,2025-08-08T06:47:12+00:00,7194.0,20902,-37.81906594004384,144.94427304255927
Present,2025-08-08T05:57:51+00:00,7194.0,20903,-37.819015051789464,144.9442500286765
Unoccupied,2024-12-24T22:35:15+00:00,7202.0,20587,-37.82023925900832,144.94731446996258
Unoccupied,2024-12-21T06:14:16+00:00,7202.0,20589,-37.82008607174822,144.94725504284366
Unoccupied,2024-12-24T12:12:29+00:00,7202.0,21483,-37.820276040290736,144.94713077639028
Unoccupied,2024-12-12T03:38:38+00:00,7202.0,21485,-37.820119662138126,144.94707022587994
Present,2025-06-17T11:23:23+00:00,7200.0,21481,-37.82156700773649,144.9504411166862
Unoccupied,2025-06-16T09:34:54+00:00,7229.0,18612,-37.82141258331601,144.9511446603952
Unoccupied,2025-06-17T12:33:27+00:00,7159.0,18531,-37.81949229126401,144.95043664145663
Unoccupied,2025-08-08T07:04:58+00:00,7485.0,56924,-37.81700062007826,144.9558851434166
Unoccupied,2025-08-08T06:22:06+00:00,7485.0,56923,-37.81704932029764,144.9559074224712
Present,2025-08-08T07:02:47+00:00,7485.0,56926,-37.8168982032439,144.9558380730318
Unoccupied,2025-08-04T04:43:12+00:00,7459.0,61328,-37.81819811408035,144.9611272047889
Unoccupied,2025-08-08T06:23:55+00:00,7458.0,61322,-37.81804995711833,144.96164528316527
Unoccupied,2025-08-08T07:09:25+00:00,7336.0,64015,-37.815989312850924,144.95684123123507
Unoccupied,2025-08-08T07:11:24+00:00,,61515,-37.81890081950156,144.95864046417074
Present,2025-08-07T20:38:22+00:00,,61536,-37.818911420817656,144.9589517425736
Unoccupied,2025-06-17T12:03:36+00:00,7228.0,18565,-37.819569347328084,144.94969301197855
Present,2025-06-17T11:49:13+00:00,7228.0,18571,-37.81987589225314,144.94993894228122
Unoccupied,2025-06-17T13:10:44+00:00,7228.0,18567,-37.819661393364115,144.94976558139547
Unoccupied,2025-06-17T13:11:25+00:00,7228.0,18570,-37.81981416590159,144.94988583366637
Unoccupied,2025-06-17T12:23:22+00:00,7228.0,18566,-37.81961403359331,144.94972824250124
Unoccupied,2025-06-17T13:20:19+00:00,7227.0,18564,-37.81921901366228,144.94941671368198
Present,2025-08-08T01:17:18+00:00,7222.0,20932,-37.820849264444725,144.94306585953603
Present,2025-08-08T04:13:23+00:00,7457.0,61415,-37.818544379483654,144.96005669495756
Unoccupied,2025-08-08T07:09:17+00:00,7522.0,64733,-37.814143788704314,144.95979292327627
Present,2025-08-08T06:26:59+00:00,7595.0,54133,-37.816311088141475,144.96130128419117
Present,2025-08-08T04:29:05+00:00,7595.0,54132,-37.816332243479664,144.96131103105193
Present,2025-08-08T06:45:56+00:00,7595.0,54134,-37.81629035657859,144.96129173189377
